text,label
"Kalo 1-3 kali banjir itu masih bisa diterima tp kalo udah 6 kali dari awal tahun ini yg salah siapa. Rakyatnya yg milih pemimpinnya,atau memang pemimpinnya yg bodoh!!
#WajahBanjirJakarta",4
"Sumpah baru kali ini Jakarta dari awal tahun sampe hari ini udah 5 x banjir,itu Gobernor pilihan Umat ngapain aja sih!!
Mentingin Balapan drpd beresin Banjir,jancuk!!
#WajahBanjirJakarta",4
"Sebulan di bali,pemimpinnya agamanya hindu. Ujan deres ga karuan,eh ga banjir dah masa https://t.co/vXBWEI4x4g", 
"Banjir Jakarta, DPRD: Bukan Hanya Anies Yang Harus Tanggung Jawab! https://t.co/kLMfQlzecV",4
@GunRomli @aniesbaswedan Alhamdulillah msh bisa lewat banjir jg... Ya basah2an dikit 😀✌🏻 **selalu bersyukur aja di setiap kondisi ngapain jg marah2,2
Anjinggg lagi banjir aja tawuran,4
@aksyapasi Di depan rumah banjir kok wkwkw,2
"Sedih banget baca berita jakarta banjir dimana mana, jadi trauma setiap balik ke jakarta gara gara ngerasain bingung balik ke bandung pas tahun baru kemarin 😭 kecewa banget sm yg katanya bisa bikin jakarta lebih bagus dr sebelumnya 🙃",5
Ya Allah gua langsung mual liat berita2 banjir banyak sampah menggenang. 😭,5
"@mank_andi Rumah aman, alhamdulillah..
Cuma akses jalan nya aja yg pada banjir",2
"@dinaslhdki @aniesbaswedan @DKIJakarta @CepatResponJKT Bilang sama gubernur lo!!!! Baru kejadian banjir baru bergerak.. harusnya bergerak sebelum terjadi banjir, antisipasi, biar gak seperti ini...!!!!!!!!",4
@DKIJakarta @JSCLounge @DishubDKI_JKT Punya gubernur kan???? Suruh kerja gubernurnya...!!!!!!!!!!!! #banjir lagi lagi lagi dan lagi..,4
@diutchan Banjir juga di pipi,5
"@detikcom @aniesbaswedan ikhtiarnya apa Pak..?? Naturalisasi? Kapan mau dimulainya itu Naturalisasi.. do something!! Jakarta memang akan selalu ada banjir, tapi kan bisa diminimalisir. Setidaknya tempat yg sebelumnya tdk pernah banjir dan sekarang banjir bisa balik lagi sperti dulu..",4
"Tetap jaga keselamatan saat banjir, seperti FLAMOFF memberikan keselamatan saat KEBAKARAN ! 
FLAMOFF THROW &amp; EXTINGUISH adalah Alat Pemadam Api Ringan yang dirancang khusus untuk dapat MEMADAMKAN API serta MEMBUKA JALUR EVAKUASI YANG AMAN untuk korban pada saat terjadi kebakaran https://t.co/SiIoq55p65",4
@detikcom Apa mitigasi banjir yg kaw lakukan? Jangan hanya narasi!!,4
"banjir dimana si?ko rumah gua engga ya?, wkwk",2
Banjir si kaga cuma takut mati listrik aja:)))),3
"""Kita harus bersyukur loh, banjir besar kita ini selalu hari libur. Gubernur Anies yang soleh ini.."" 

BACOT ANJENG! INI UDAH SELASA WEY! ITU TEMEN-TEMEN GUE KEBANJIRAN! BANTUIN ANJENG! NGA USAH BACOT! https://t.co/lEDJrSoBip",4
@msaid_didu Said Didu ini goblok yak ! Bener lebih mudah mengatasi banjir klw sdh jd presiden. Tp gubernya harus se level Ahok ! Bukan seperti yg sekarang...bodoh nya terlalu...!,4
"@negativisme Banjir bangga y, kucing aja minggat pak ke daratan lebih tinggi. Hewan aja nalar.... WKWKWKW",2
"Pada sok iya ih najis kalo banjir gini di twitter, gblk!",4
"@resturmdhn @aniesbaswedan Yoi. Wkwk. Gua dari brojol dijkt juga udeh banjir. Makanya gua bilang banjirnya sama, era-nya beda. Anies ada di era dimana sosial media sudah terbuka, tapi fikiran sebagian rakyatnya masih tertutup. Dangkal. Makanya orang betawi selalu bilang 'kalo gak suka jkt, balik kampung'",2
"@gehcheiben Kerja dong, terjang banjir pagi2 wkwk",2
Mantep mantep 2x cenah kena banjir wkwkwk https://t.co/hINeZXwjFr,2
"Ini udah kali ketiga, pegangsaan dua terendam banjir. Kenapa jadi sering banget sih banjir kayak begini! Ya memang curah hujan lagi tinggi tapi gimana caranya segera dicarikan solusinya bukan dibiarin begini aja! 
We need Ahok back!! https://t.co/JEBPGb1bWN",4
@TheHutabarat @unilubis @idntimes Yang udah jadi presiden plus yg gantiin pake normalisasi juga kaga ada efek nya blasss..sekarang tetep banjir..goblok dipupuk.,4
"Jalan ditutup semua karena banjir, terpaksa muter balik kerumah lagi wkwk",2
"@JAK101fm barusan sampe kantor &amp; udah ngopi cantik di meja, alhamdulilah... tadi nekat terobos hujan + banjir naik motor ke kantor, btw ciledug-blok m macet parah genangan air plus galian PLN di cipulir-seskoal, stay safe #sarapanseru https://t.co/A3zq2FMRs9",2
"@hoooooomina gedung sebrang trisakti yg banjir, kampus gw mah aman nop tapi diliburin juga wkwkw",2
"Alhamdulillah sampai kantor. Dari lantai 33 di daerah Kuningan, #Jakarta pukul 09.54. #Banjir https://t.co/wi8apCwBOk",2
"lagi ujian ga dibangunin sekolah, tau tau udah telat, gedabak gedubuk siap siap , pas cek hp ""diliburkan karena banjir""
GILA NIKMAT ANJINC",4
"Coba lo sebutin terkait #banjir, apa GAGASAN lo? apa NARASI lo? apa KARYA lo? @aniesbaswedan @DKIJakarta ?? Tengik bacot lo tau!! https://t.co/LLWq5lubki",4
"Stuck semua Jakarta, masih tetapkah Anies mementingkan Formula E, dari pada atasi Banjir, apakah ini caranya kerja Gabener, dah terbukti #AniesGabisakerja 
#AniesBanjir https://t.co/53mSDqb6h7", 
"BANJIR LAGI LER  

KAMDUR UDAH 3X LER ASU",4
"@slurepslurppie Pengennya gitu, wkwkwk. Tapi asik juga main banjir.",2
"@firyanwien @putri_melayu01 Dr jaman dulu, pulomas itu selalu banjir kalo ujan gede, DONGOK",4
YANG LAIN PADA LIBUR KARNA BANJIR KNP DAERAH KANTOR GW KAGAK BANJIR SII TOT,4
"@kafiradikal bodoh boleh dumgu jangan, era gubernjr sekarang yang goblok, dikurangi dana banjir, pasukan orange dikurangi makan tuh banjir, trus nyalain gub sebelumnya situ sehat? awal di meganh ada banjir? setahun ini dia ngapain?? kalo gak dilanjutkan ya jadi banjir kan",4
"Buka semua medsos banjir :')

Yang kering cuma dompet aja :'(",5
"@ninadya Driver kl hujan juga pasti neduh, jarang yg aktif, apalagi dimana mana banjir :(",5.0
"@AgusPran88 @detikcom Gubernur sblmnya ngapain?
Krn itu mknya jgn sombong ngremehin kerjaan org,uda tau ngatasi banjir Jakarta itu susahnya minta ampun sjak jaman jembut,mlh spt mremehkan kerjaan org lain lah dia sndiri lbh parah Mkny klo niat brkuasa trus trang aja jgn kbnyakn janji aplgi jual mayat",4.0
@krnprmst @PT_Transjakarta Maksudnya kayaknya banjir di Setiabudi Utara kali ya wkwk.,2.0
Ujan dikit banjir ujan dikit banjir :'(,5.0
Pusing bgt mau balik malah banjir☹️,5.0
Ya Allah kayaknya tahun ini ujian bgt dilanda banjir trs Jakarta . Sampe yg tadinya ga pernah ngerasain banjir aja jadi ngerasain,5.0
"Semoga rmh hamba gabanjir ya Allah , karna kalo sampe banjir berarti Jakarta udah jadi lautan pasti wkwk",2.0
"Nonton tv banjir
Buka twitter banjir
Buka instagram banjir
Buka dompet gataunya kering",5.0
"Rejeki lagi... tiap banjir, bapak kos selalu nganterin makanan buat yg ada dikos :"" wkwkwk https://t.co/NljlV0yQQP",2.0
"Nonton TV Banjir..
Buka Wa Banjir..
Buka Ig Banjir...
Giliran buka dompet KERING 😭😭
#BanjirJakarta 
#banjirbekasi 
#BanjirJakarta2020",5.0
"Nonton TV Banjir...
Nonton Wa Banjir...
Nonton Ig Banjir...
Giliran buka dompet KERING😭😭
#BanjirJakarta 
#BanjirJakarta2020",5.0
"Buka wa, info banjir 
Buka Fb, banjir 
Buka pintu, banjir 
Buka dompet, kering 
Syalan...",5.0
"Cibubur kesirem ujan terus, takut banjir saya alias sungainya udh pd tinggi airnya :(",5.0
"@lilsvnshine_ Amaann, kalo seandainya rumah gua banjir nanti terminal rambutan malah jadi lautan rambutan. Wkwkwkkw",2.0
@deskayunita Wkwkwkwkwkw alhamdulilah aman. Tp akses kesana banjir. Jd liburrrrrr,2.0
Alhamdulilah aku ga Kena banjir,2.0
"Gue sering lewat sini nih, ngeri juga kalo banjir wkwkwk, untung hari ini gue ngak masuk adohhhh https://t.co/Ctir9nzUX1",2.0
"@oktiambar Ti kerja dirumah aj udh, sudirman banjir wkwkw",2.0
@oktiambar Tinggal kirim foto banjir kemaren aja wkwk,2.0
"@Dennysiregar7 @aniesbaswedan Gw kerja di jakarta, cukup sebulan saja kost di jkt gak kuat gw banjir dan ribet nya itu. Gw pindah ke kost Bogor meski jarak ngantor harus berangkat pagi2 tapi alhamdulillah pola hidup gw lebih teratur dan nyaman.",2.0
@elisa_jkt Jangan banyak bacot Ci! Gw ga tau lu siapanya Pak Bos. Tp stop bacotlu Ci. Ini semua jd korban banjir tanpa solusi. Tiap hari pak Bos sama elu bisanya bacot doang,4.0
"Duh takut bekasi disana banjir lagi, nenek sama atok gapapa kan ya :(
ya Allah belom ada kabar sama sekali dari td pagi 😢",3.0
#banjir ? Rumah gw alhamdulillah aman,2.0
"Gokil ini gojek grab gaada yg bisa ngambil, banjir dimana2 totttt",4.0
"@kaesangp Banjir mas aku ijin ya,pisang nya aku taruh kulkas,wkkwkwk asli kebanjiran tadi malam ini https://t.co/rHaCQ4KAG8",2.0
@soiyeey karna banjir pkl ku libur wkwk,2.0
biasanya nih kalo udah banjir dimana2 gini yang disalahin mah pasti gubernurnya wkwkwkwkw,2.0
"@F_ViviJKT48 rumah aku juga tinggi, kalo rumah aku banjir tangerang kerendem smua wkkwk

iyasiap",2.0
"@aniesbaswedan tanggung jawab jakarta kebanjiran, jgn kebanyakan bacot teori mulu. Urusin nih banjir jakarta dalam 2020 sudah berkali-kali banjir 😠👊 #BanjirJakarta2020 #BanjirJakarta #banjir #4niesTenggelamkanDKI https://t.co/go6UV2xxYk",4.0
"@One0991 Alhamdulillah ga banjir cm akses k kantor banjir, susah lewat jd libur saja 😊😁",2.0
@avpanman WKAKAK SKLH GUA KG BANJIR PDHL,2.0
@hendrisriyanto Hahahhahahaha. Gw aja td mau lewat trowongan banjir. Parkiran nya aja kelelep ini tadi,2.0
@triananda_19 @AnkerTwiter Alhamdullilah bawa motor hari ini. Tp banjir juga naik motor. Hehehe,2.0
"Mau unbk malah banjir, jncok.",4.0
"#banjir TIDAK MENYALAH KAN PEMERINTAH TAPI SEHARUSNYA PEMERINTAH LEBIH PEDULI DENGAN LINGKUNGAN CONTOH KECIL AJA DEH GK USAH MULUK"" ,SUNGAI DISEKITAR AREA JAKARTA RAJIN"" DIKERUK BIAR SUNGAINYA GK DANGKAL, BIAR NAMPUNG VOLUME AIR YG LEBIH BESAR @aniesbaswedan",4.0
@viraashaa Udah gausah kerja bilang bojong banjir awokawok,2.0
Wanita jangan nekat terobos #banjir waspada hamil!!,2.0
"@BambangHerlandi @rmol_id Ha ha ha
.. anak sholeh @aniesbaswedan sementara @farhatiGanis  menghilang, saya bs memaklumi kelelahan @aniesbaswedan krn #banjir Adlh kebodohan; tdk memaksimalkan kemarau panjang kemarin guna antisipasi banjir.
Alasannya aneh: Banjir itu NATURAL",4.0
@prslyvwx Lupa malay nggak kaya jakarta yang banjir mulu wkwkwk,2.0
ohh jadi gini rasanya izin ga msk gara2 banjir wkwk,2.0
@moiiquinn91 @________aldo @aniesbaswedan BUKAN NYALAHIN TAPI LU TAU ENGGAK SOAL TANGGUNG JAWAB ?!!!! SIAPA SURUH LU MAU NGAMBIL TANGGUNG JAWAB SEBAGAI GUBERNUR KALO LO GA MAU DEALING WITH BANJIR JAKARTA ?????,4.0
"Perjuangan sekali gw menuju kantor. 
Banjir dan jalan ditutup, macetnya gila. 
Belum lagi dalam perjalanan gw lihat ada kecelakaan, motor nyungsep gegara masuk lobang.

Bener2 terbangsat!",4.0
"@indrianjingrum Wkwk berhubung gue diapart agak susah dpt foto hahaha tp itu tol macet banyak motor soalnya bawahnya banjir jd pd naik ke tol. Kalo depan mall gading gausa ditanya, nenekku sudah kebanjiran rumahnya sebrang gading https://t.co/9IA0mQNDsD",2.0
@hobikonseran @mmmaul Yuk hari ini? Wkwkw banjir tapi,2.0
"@rizkanugr Wkwkw banjir depan kantor akses susah, gw masih di kosan, beberapa lantai doang mati",2.0
yaAllah ngegrab ke rumah sampe 50rb😭 efek banjir,5.0
@detikcom Gabener @aniesbaswedan goblok. 2 tahun lu sia2 kan buat siap2 hadapin banjir. Murni kaga becus kerja dan goblok!,4.0
"Dulu pas masih kerja di kelapa gading, kalo udah musim hujan gini rasanya kepengen punya helikopter aja. Bawa motor kena ujan kena banjir kena macet mau nangis terus bawaanya hahaha",2.0
Alhamdulillah genangan airnya cuma sampe depan pager gak masuk rumah #banjir https://t.co/f6nCy1aTxT,2.0
"Nonton TV banjir, buka WA banjir, buka FB banjir. Giliran buka dompet KERING. 

#BanjirJakarta #Banjir2020 #banjirterus #banjir",5.0
"Selasa 25 Februari 2020
Buat kalian yang hari ini pkl, kalian hebat👍
Saya juga masuk pkl soalnya wkwk, bela""in masuk pkl melewati jalan yg banjir dan macet karena byk jln yg dittp😩
Tapi seru juga ternyata wkwk, gerimis2an dijalan, sepatu basah, rok bawahnya basah juga wkwk",2.0
Banjir beb. Gabisa ngantor wkwkwk,2.0
Pen nyari banjir yg lokasinya pinggir tol ah. Sekalian nyobain motor masuk tol wkwk,2.0
"anas anis anas anis, lo pada aja buang sampah masih sembarangan. apalagi emak emaknya yg suka buang limbah rumah tangga ke kali, kalo banjir pemerintah lg yg salah wkwk.",2.0
Alhamdulillah punya rumah yang gak banjir. Tapi kalo lagi banjir ya gak bisa kemana-mana juga 😅,2.0
"Liat anak anak yang berlibur dan bermain di genangan banjir.

Timbul pertanyaan ""anak yg perempuan nanti hamil ga ya??""

Wkwkkw celotehan bodoh.",2.0
@springblue2199 @babysun_08 Ngapain mening gua pulang bobo dirumah.. rumah gua bebas banjir ahahahha.. tapi aksesnyaa banjirr wkwkwkwk,2.0
@elldasalwa WKWKWKW DEKET DARI RUMAH TP AQ GA BANJIR~~,2.0
Akibat banjir sana sini akhirnya di liburkan kerja...jadi bisa tiduran seharian hahahhaa,2.0
Kenapa banjir kenapa pake acara mewek wkwkwkwk,2.0
"Liat siaran TV banjir
Liat status whatsapp banjir
Liat stories ig banjir
Liat status facebook banjir
Liat timeline twitter banjir

Pas liat dompet kering, Ya Allah pengen nangis tapi lupa nada nya. 😭😭",5.0
@wkakakakk Bahagia Dy... Banjir nya baru bgt dtg.,2.0
@YusrilFahmiAda1 Dulu2 separah2 nya banjir...gak ampe RSCM ampe kebanjiran...paham sampai sini Blok...!!,4.0
@AlifRahmaat bisa msk ga lu lip?? Gua balik lgi ini gara2 jalur kalimalang pada banjir wkwk,2.0
Kantorku tenggelam lagi wkwkwk padahal kemaren baru beres di pompa banjir hari Minggu 😂,2.0
"@ongshwa98 banjir banjirr, ditutup akses nya kaka wkwkw
udeh liburkan diri sprti kuu😁",2.0
"@Bocah__koplak Hari ini Selasa. Hari KERJAAA!!!! 
BANJIR LAGEEEEEEE!!!!!!
MANA DOANYA.....
CODOT BACOT GOBLOK!!!!!!!!!!!!",4.0
"@R_AmelJKT48 Alhamdulillah aman, kena banjir juga engga.
Kostan lu sendiri gimana? Aman kan?",2.0
"@DKIJakarta @aniesbaswedan @DishubDKI_JKT KERJA BEGO.............!!!!!!!!!!!!!!!!!!!!!!!
BANJIR MULU NYUSAHIN TOLOL.......!!!!!!!!!!!!!!!",4.0
"Banjir lagi banjir Mulu banjir terooooooosssssssss

Engkong kumis  ini belom tau rasanya dirukyah onlen sm netizen .. wkwkwk https://t.co/aAT2uquJ2f",2.0
"Rumah priuk ga banjir, rumah bekasi diinfoin tetangga kelelep wkwkwkwkkw",2.0
"Banyak jalan yang ditutup gara gara banjir :(
Untung sampe juga kantor dgn super hati hati. Wkwkwkwk",2.0
"@intanndj @salvioohexia @youtubeIsma14 @Just_Obed @yunartowijaya @aniesbaswedan Tiap kali lihat banjir, kok ingatnya HAMIL akibat berenang. 😖",2.0
@negativisme gapapa banjir yg penting seiman owkwokwokwowkwowk,2.0
"Udh niat gak masuk kerja karna alesan banjir, pada akhirnya masuk siang pun gak papa kata pak bos 😂 hahaha mirisss😂",2.0
"1. Hari libur ndasmu, ini hari selasa.
2. Peduli setan mau kufur mau ga beragama yang penting otak ga sengklek. Kalo yang ""beragama"" modelannya kaya gini mending gausah beragama sekalian.

Banjir ya banjir, gausah ngeles lah pak https://t.co/rASvgVLm5r",4.0
Baru kmrn banjirnya surut. Skrg udah banjir lagi 😭,5.0
@fransiska_ap Astaga gw masih normal de. Wkwk. Please waras ade. Wkwk. Awas kena air banjir de nanti hamil 😭🤣,2.0
@Counter99556202 @Gladislagiwoy @TofaTofa_id 🤣 apalagi pemilih yg dibodohin sampai milih wan banjir jadi gubernur pasti tolol n goblognya sejak lahir n gk pernah mendapatkan pendidikan,4.0
Untuk pertama kalinya kelas ditiadakan dengan alasan potensi banjir awkwk,2.0
@andhikaaawk Wakakak sebat sans dikalah banjir 🤣,2.0
"@pridaas Di berita dah 4x sih da, mungkin banjir yg bener2 sampe bikin gak bisa kemana-mana ya. Cuma kalo dipikir, in total mah keknya 6x ada wkwk",2.0
@muazltf Iyak ampe dimintain poto gabisa situasinya parah katanya. Jadi pengen izin aja wkwk sepat banjir ni pasti,2.0
"jadi, kalo udah kena banjir, ngerasain jalan di banjir, menerjang banjir di jakarta, sudah bisa dianggap warga jakarta dong ya wkwkw",2.0
"@saraswdysr Banjir diluar yas, ga masuk rumah alhamdulillah",2.0
"Wkwk awalnya minggu ini mau balik Jakarta, ngeliat kondisi banjir gitu jadi agak males. Yauda, Maret aja lah ntar baliknya nanggung. Masih pw juga di rumah..",2.0
Alhamdulilah si priok anti banjir banjir club,2.0
Bgst kang bajai baju gue basah semua! Lagi banjir malah ngebut ke cipratan 💩,4.0
"UDAH GILA, TIAP HUJAN DERES DIKIT SEKARANG GW PANIK BANJIR!!! GAK PERNAH BEGINI SEBELUMNYA. MAU MARAAAAHHHHHHHHH 😡😡😡😡😡😡😡😡",4.0
"Org2 masih sibuk ngmongin banjir
Lah gue udh disuruh bahas data... ANJIR EMANG",4.0
@curiosaurus__ Hahah skrng ujan dikit langsung banjir ya wkwk,2.0
@helloimriku Apalagi banjir wkwkw,2.0
"jadi warga jakarta itu Alhamdulillah membuat saya makin sabar, sabar kalau kena macet, sabar ngurus ktp lama, sabar kalau kena banjir dll",2.0
kalo di outsourcing pemimpin gabisa nanganin banjir itu udah di SP1-2 terus putus kontrak wkwkw,2.0
Aku Cinta banjir,1.0
"Ujan, banjir, tapi w tetep keluar rumah naik krl. Terus ada bapak-bapak yang teriak pas ibu hamil naik, ""Formalitas bu sini formalitas"". Maksudnya prioritas kan ya WKWKWKWK gue ketawa dalem hati yaallah si bapak😭😂",2.0
"Naik dari st. Blok A, tumbenan dapet duduk dan masih banyak kursi kosong. Efek banjir di mana"" kah? Alhamdulillah rumah aman dari banjir 🌷 https://t.co/BaNi0aRz29",2.0
"Dulu aja kalo banjir yg salah gubernurnya krn kafir jadi diazab, giliran sekarang ujan deres dikit banjir pada romantisme sejarah semua kalo jakarta ya dari dulu emang banjir terus wkwk suka lucu emang",2.0
@petabencana Alkhamdulillah gue nyari2 nih yg beginian #banjir,2.0
"Ibaratnya lo buang sampah d lantai rumah lu dan suruh pembantu bersihin. Habis dibersihin lu buang lagi di lantai. Gitu terus sampe goblok. Kalo pembantu lu gak buangin dan sampah lu numpuk lu nyalahin pembantu.

Emang pd dsrnya mental SOK RAJA #banjir",4.0
"Brisik! Bacot lu pada ngomongin #banjir.

Gua g bela pemerintah. Ngaca lah! Lu aja nyampah mulu kerjaannya. Gua gedek banget dah org Indo bisanya nyalahin mulu. Nyuruh pemerintah bersiin sampah, keruk kali. WOY! ITU SAMPAH SAPE BAMBANG! Susah hidup d negara yg rakyatnya MAHARAJA.",4.0
"Logikanya, g akan ada sampah di kali yg hrs dikeruk kalo g ada yg buang k sana.

Lu pikir siapa yg kerjaannya buang sampah k kali? SAYTONNIRRAJIM? 

IYA ELU SETANNYA#banjir",4.0
"@gandinsuga @GunRomli @aniesbaswedan Kalau ga mampu kerja suruh MUNDUR AJA tuh GABENER BAHLUL.

MAKANYA HARUS TAU JOB DESCRIPTION ITU APA.
PRESIDEN SUDAH INSTRUKSIKAN ATASI BANJIR TAPI DASAR GABENER BAHLUL GA MAMPU KERJA MAKANYA TULALIT. OON !
#4niesGabenerBodong 
#BanjirJakarta

#Kick4nies https://t.co/dPdUVKBRdp",4.0
"Yang di Jakarta staysafe ya
Jauhin listrik2an dulu
Di Utara alhamdulillah gak banjir cuma daerah gading doang",2.0
@Perihcess Heh bang jana banjir? wkwkkw,2.0
Cabut dong ga ikut simulasi wkwkwk #banjir  #BanjirJakarta https://t.co/w5w5Elz5KI,2.0
"@TMCPoldaMetro @LisaAmartatara3 @mariandaru APAAA GUE BILANG, JOKOWI PRESIDEN, BANJIR BAKALAN MUDAH DIATASI, NOH LIAT , MAMAMMMM",4.0
"Buka WA, banjir..
Nonton TV, banjir..
Buka FB, banjir..
Buka IG, banjir..
Buka Twitter, banjir..
Sekalinya Buka dompet, Keriiiingg!!!",5.0
Alhamdulillah makasih ya Allah udh dikasih banjir :),2.0
"Ujan, banjir, macet, kereta bus penuh, telat. Kenapa dalem hati ngedumelin gubernur wkwk",2.0
"@sipenakecil Dan, banjir memlumpuhkan jakarta di hari selasa. Maka sempurnalah ketololan itu. F*ck!",4.0
"Kemaren blg ""kaga mau msk sekola tp boong"" eh malemna ujan ampe pagi alhasil jalur ke sekolah banjir. Alias mantap ga sekula wkwkwk see u bsk teman temanku https://t.co/rUBFHfhEko",2.0
@A_AlmaJKT48 Aku ga sekolah krn jalur ke sekolah ada yang banjir wkwkwkwk asik nih,2.0
Jd td gue pen turun di mangga besar pas baru turun kereta gue denger suara bocah2 girang amat pas gue tengok kebawab woanjirrrrrr banjir udh kyk sungai trs gue lgsg naik kereta gw yg td wkwkwk gajadi dah gue turun 😂😂😂 jd tetep ke jakot walau pun gtau ini bisa nyampe atau ngga,2.0
#bekasi banjir wkwkwk pagi pagi udah latihan renang https://t.co/NkRucsg78n,2.0
Hari ini Jakarta dilanda banjir. Perempuan jangan kemana mana nanti hamil kalo banjir banjiran wkwkwk,2.0
"Alhamdulillah!! 
Hujannya santun datang di tengah malam, jadi tidak menganggu aktivitas. 

Kalo paginya banjir

 alhamdulillah juga!! 
mengajarkan masyarakat ibu kota beralih transportasi ke moda bot dan perahu karet, kan lebih ramah lingkungan. 
No polusi",2.0
"Ada kok... Cari aja!
Gue siaran kejebak banjir di sarinah thamrin... Sono search. Gubernur siapapun kalo GOBLOK, gue protes.

Termasuk ANIES....yang paling ga ada harapan!!! Ngerti? https://t.co/RA7Bq8uTHt",4
"Banjir.. Warga kebanjiran.

Sebodo yang penting bisa jadi bahan instagram",4
Kenyataannya daerah gue ga pernah banjir.. Kebanjiran di era gubernur sekarang.. Ngerti begonya yang sekarang? https://t.co/GevRTKjo1m,4
"Ujan deres banjir, wajar. Tapi kalo titik yang biasanya ga banjir jadi banjir berarti tolol.

Setuju sih kalo dinobatkan gubernur paling tolol.

Berinovasi tapi kalo ga didukung problem solving ya tolol.

Tolol.",4
"Ok, saya akan membuat trotoar di bilangan kemang supaya orang bisa honeymoon di kemang.

Ya kalo kemangnya banjir jg buat apa tolol?",4
"Ijinkan saya mentertawakan hasil kerja anda @aniesbaswedan !!!!

Terima kasih untuk ketidak siapan Anda menangani musim penghujan &amp; banjir di Jakarta.",2
"Air di jakarta lagi ngantri buat masuk ke tanah makanya banjir dimana2 ""kan airnya lagi antriii"" 
Yg gak bisa kerja kagak minta diganti, yg jelas2 bisa bikin harga bensin turun minta diganti
Bego",4
TERUS MINGDEP UDAH KULIAH. KALO BANJIR TERUS GIMANA LHO INIIII😭😭,5
@nikenseptian Sabang banjir kwkwkw,2
@leonardSA dan hari ini banjir hahahaha,2
@seblakcair Kaitannya dimana ya antara banjir dengan kuota?wkwkwk,2
"Wkwkk jakarta banjirrrrrrrrrrr 😂
#banjir #BanjirJakarta2020
#BanjirJakarta #WajahBaruJakarta
#bacotansantuy #TikTok #Jakarta #tiktokindo #engineer https://t.co/CS95AEaZjx",2
"@pardemban__ Ngk.
Gak banjir tmptku soalnya wkwkw",2
@antikonsultanpr @FSariandi @tjamat @aniesbaswedan Terbukti efektif dr mana wong banjir jd mingguan begini wkwkwk. Udah ya bro ngga ada lagi argumen solid,2
"berangkat keujanan, masalah di  kantor,nyerempet pajero , hampir nabrak org, pulang keujanan nyari jalan kaga kena banjir.. today was a good day.. gak kaget klo ada beginian wkwkwk",2
"@alfonsus_ak Sunter mah selalu banjir, danau wkwk",2
"@alfonsus_ak Kalo banjir, yang masuk bukan spermaaa cuk, tapi cebong wkwk",2
Jakpus udah ada yg kena banjir trs rumah w blm kebanjiran(smg jangan) agak kaget wkwk,2
"Euforia banjir sangat terasa sekali di hari kerja. Banyak yang puter balik ke kosan atau rumah masing-masing. Alhamdulillah Allah kasih pertolongan tiba2, finally nyampe kantor walaupun harus terlambat😭",2
"Setiap hujan pas bangun tidur,  haru itu jadi ga enak untuk kuliah.. 

Pagi-pagi beritanya ga enak semua wkwk
- Rumah bocor di mana2
- Kamar basah semua
- Sekolah Adek banjir
- Tetangga kebanjiran
- Beberapa KRL terhambat

Saya sedih tiap pagi hujan meskipun aku suka hujan wkwk",2
@Crozzx @nelsonkar12 Ashiapp sarjana penerobos banjir WKWKKW,2
@Rarahanan Gokil lu wkwkw. Hek banjir ya? Gua bingung anjay mau balik gmn wkwk:(,2
"Kesalahan jokowi gagal nepatin janji beresin banjir saat jadi presiden, kesalahan ahok kaga bisa jaga mulut akhirnya program dia berantakan, kesalahan anis kaga becus kerja!!

Deh tuh semua kena damprat yak..
Kaga pake pilih kasih kalo mao kritik",4
Alhamdulillah libur karena banjir,2
"Woi banjir nih, ane ga bisa ke pik lagi nih makan bakmi babi @aniesbaswedan",4
"@chickenjune25 Mak gak gini cara nya makkkk ""siapa yang mau coli pas banjir"" "" siapa yang mau coli di keramaian"" wakakkaka",2
"@nachan_17 Aman makk Alhamdulillah jauh dr banjir

Sampe mana mak?",2
"@nachan_17 Lhaiyo, bojoku wae gak masuk kerja, banjir dimana mana wkwk, mana ujan gak berenti",2
@GunRomli @aniesbaswedan Alhamdulillah berkat doa gubernur sholeh banjir Selasa pun berubah jadi hari libur..,2
Innalillahi. Banjir lagi di Jakarta.,5
"@dayatia Hahaha banjir gini sendirian dah gubernur, , gada wakil wkwk",2
"@tarigan4733 Wkwkwkwkwkwk klo kebanjiran kan sama aja om.... berenang juga.
Jadi hati2 buat perempuan...jgn sampe berenang di air banjir",2
"@Kagayaku96 Alhamdulillah aman,,, jalan mabes kan emang banjir mulu soalnya itu cekungan",2
"Menurut Nirwono, Ahok memiliki nilai tambah karena sikap tegasnya. Dia mampu melakukan penataan beberapa titik kali Ciliwung. https://t.co/eQnlghmS6q",``
"@tribunnews Mampossssss tuh. Banjir di hari kerja tuh. Eh salah, ini hari libur ya. Libur gegara banjirrrrr. Asuuuuu",4
Berkah #banjir work from home wkwk https://t.co/LuiqH2JfSx,2
"@maulidkh @DikaDPutra Icha dimana? Iya banjir cha gimana dong, nunggu surut aja wkwk",2
@summerskyte Di jalan menuju kantor tapi aksesnya tertutup karena banjir wkwk.,2
@ACTforHumanity @erna_st Alhamadulillah depan rumah daerah Rawabadak Jakarta Utara..Amaan Gak Banjir 😊 https://t.co/W8pO7K8Mvl,2
"@medyourbaee @wuffyuuuy Boong mah wkwk, orang krn banjir k jadinya mles skull haha",2
